dive_id,dive_name,cruise_name,time,lat,pitch,lon,roll,altitude,heading,oxygen,temp,depth,psu,medium,Morphotype,count,Kingdom,Phylum,Class,Subclass,Order,Suborder,Family,Subfamily,Genus,Subgenus,Species,Subspecies,sp/spp
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 14:31:39 UTC,33.676155,-0.6,-52.995053,-0.7,0.7,112.8,8.1204,3.207,2640.7648,34.95838,gravel,CAO01,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Umbellulidae,,Umbellula,,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 14:35:13 UTC,33.676313,-0.4,-52.994933,-0.6,0.9,75.5,8.13797,3.209,2638.1667,34.95859,gravel,PH21,1,Animalia,Porifera,Hexactinellida,,,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 14:41:21 UTC,33.67612,-0.2,-52.994836,-0.5,1.9,138.6,8.10687,3.21351,2631.3228,34.95875,gravel,CAO01,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Umbellulidae,,Umbellula,,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 14:42:55 UTC,33.676134,-0.4,-52.994796,-0.7,0.9,138,8.09517,3.21173,2630.3232,34.95765,gravel,PH21,1,Animalia,Porifera,Hexactinellida,,,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 14:48:16 UTC,33.676044,-0.4,-52.994699,-0.2,1.8,131.5,8.10843,3.23266,2624.3701,34.95997,gravel,CAO01,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Umbellulidae,,Umbellula,,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 14:51:01 UTC,33.676339,-0.8,-52.994522,-0.6,3.6,87.6,8.1431,3.23255,2618.3728,34.96033,gravel,PH75,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Rossellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 15:07:41 UTC,33.676204,-0.5,-52.994506,-0.4,2.9,83.6,8.10726,3.23065,2617.3756,34.95752,outcrop,PD03,1,Animalia,Porifera,,,,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 15:11:14 UTC,33.676374,-0.9,-52.994449,-0.5,2.1,82.5,8.10171,3.21368,2615.9784,34.95975,outcrop,CAO02,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,,"""Lepdisis""",,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 15:15:10 UTC,33.676205,-0.6,-52.994418,-0.1,2.6,98.7,8.09084,3.21641,2612.2854,34.95963,outcrop,PD03,1,Animalia,Porifera,,,,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 15:19:16 UTC,33.67638,-0.4,-52.99448,-0.5,3,52,8.08256,3.23205,2611.1165,34.96062,outcrop,PD03,1,Animalia,Porifera,,,,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 15:24:23 UTC,33.676223,-0.4,-52.994318,-0.5,4.5,97.7,8.09747,3.2124,2605.4169,34.95748,bedrock,PD08,1,Animalia,Porifera,Demospongiae,,,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 15:30:20 UTC,33.676182,-0.6,-52.994358,-0.2,7.1,113.3,8.11828,3.21045,2601.7163,34.95878,bedrock,PH10,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 15:32:55 UTC,33.67628,-0.6,-52.994322,-0.5,8.6,78.2,8.07487,3.20745,2598.6403,34.95874,bedrock,CAO02,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,,"""Lepdisis""",,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 15:36:36 UTC,33.676198,-0.7,-52.994375,-0.4,11.7,92.6,8.13252,3.19843,2595.5246,34.95774,bedrock,CAO02,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,,"""Lepdisis""",,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 15:37:37 UTC,33.676129,-0.6,-52.994442,-0.5,9.2,120.2,8.0964,3.19575,2592.6592,34.9569,bedrock,PD03,1,Animalia,Porifera,,,,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 15:38:22 UTC,33.676159,-0.4,-52.994285,-0.5,-1,126.7,8.12851,3.19542,2591.6708,34.95876,bedrock,CAO02,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,,"""Lepdisis""",,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 15:40:58 UTC,33.676152,-0.6,-52.994327,-0.3,-1,133.4,8.11859,3.19542,2591.7287,34.95845,bedrock,CAO46,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,Keratoisidinae,"""J-clade""",,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 15:46:40 UTC,33.676055,-0.5,-52.994186,-0.9,8,95.4,8.12026,3.19653,2591.1835,34.95886,bedrock,CAO02,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,,"""Lepdisis""",,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 15:48:28 UTC,33.676205,-0.2,-52.994297,-0.5,17,41.6,8.06957,3.20099,2585.8166,34.95736,bedrock,CAO02,4,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,,"""Lepdisis""",,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 15:48:28 UTC,33.676205,-0.2,-52.994297,-0.5,17,41.6,8.06957,3.20099,2585.8166,34.95736,bedrock,PH10,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 15:51:02 UTC,33.676103,-0.4,-52.994104,-0.7,6.7,107.3,8.07776,3.19548,2583.3317,34.95799,bedrock,CAO02,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,,"""Lepdisis""",,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 15:51:31 UTC,33.676124,-0.4,-52.994093,-0.8,7.4,63.6,8.102,3.1962,2581.9183,34.95887,bedrock,PH10,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 15:51:35 UTC,33.676124,-0.4,-52.994093,-1.1,-1,63.3,8.08588,3.19525,2581.6671,34.95829,bedrock,CAO02,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,,"""Lepdisis""",,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 15:54:39 UTC,33.676025,-0.3,-52.994112,-0.6,11.9,88.3,8.09119,3.20082,2573.1183,34.95849,bedrock,CAO02,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,,"""Lepdisis""",,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 15:58:39 UTC,33.676164,-0.4,-52.994016,-0.4,9.1,122.6,8.08341,3.19971,2570.1808,34.95752,bedrock,PH10,2,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 15:58:56 UTC,33.676151,-0.7,-52.994031,-0.4,8.4,123.7,8.10742,3.20021,2570.7599,34.9591,bedrock,PH07,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:00:40 UTC,33.676164,-0.7,-52.993933,-0.3,7,120.9,8.09503,3.20115,2571.1015,34.95837,bedrock,PH53,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,Bolosominae,,,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:00:45 UTC,33.676164,-0.7,-52.993933,-0.4,-1,119,8.10702,3.20177,2570.7984,34.9585,bedrock,PH07,2,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:01:49 UTC,33.676183,-0.2,-52.993945,-0.4,11,102.6,8.06991,3.20071,2567.2466,34.9581,bedrock,CAO02,10,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,,"""Lepdisis""",,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:02:09 UTC,33.676151,-0.3,-52.993919,-0.4,12,103.5,8.0918,3.19859,2565.8405,34.95964,bedrock,PH07,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:03:04 UTC,33.676133,-0.7,-52.993937,-0.4,-1,103.7,8.12405,3.20193,2562.3117,34.95916,bedrock,PH10,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:03:51 UTC,33.676117,-0.5,-52.993904,-0.4,-1,106.7,8.04506,3.20149,2562.2416,34.95861,bedrock,PH10,8,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:06:09 UTC,33.676209,-0.6,-52.993988,-0.4,-1,125,8.10838,3.20032,2560.8525,34.95901,bedrock,PH10,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:07:06 UTC,33.676161,-0.4,-52.993886,-0.4,-1,135.2,8.09889,3.20038,2560.4324,34.9581,bedrock,PH10,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:08:28 UTC,33.676225,-0.6,-52.99391,-0.6,16.5,115.9,8.08878,3.19893,2560.3103,34.95898,bedrock,CAO21,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:10:19 UTC,33.676129,-0.7,-52.993884,-0.4,16.5,94,8.07594,3.19542,2560.0564,34.95781,bedrock,CAO02,5,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,,"""Lepdisis""",,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:10:42 UTC,33.676099,-0.7,-52.993963,-0.4,17.2,101.9,8.0988,3.19509,2559.152,34.95858,bedrock,P13,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:13:14 UTC,33.676043,-0.6,-52.993864,-0.4,-1,117.6,8.09825,3.19859,2554.9872,34.95758,bedrock,PH10,3,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:14:40 UTC,33.675902,-0.5,-52.993843,-0.5,-1,110.1,8.09993,3.20271,2553.6059,34.95382,bedrock,PH24,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,Farreidae,,Farrea,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:15:09 UTC,33.675947,-0.4,-52.993878,-0.4,-1,106.4,8.02805,3.19731,2553.2562,34.95931,bedrock,PH10,2,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:16:15 UTC,33.676244,-0.2,-52.993834,-0.5,-1,69.9,8.09195,3.19687,2553.6114,34.95857,bedrock,PH10,2,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:17:08 UTC,33.676163,-0.8,-52.993812,-0.5,-1,86.6,8.10792,3.19603,2553.4926,34.9588,bedrock,PH07,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:17:49 UTC,33.676197,-0.9,-52.993806,-0.5,-1,94.2,8.08992,3.19781,2551.8528,34.96014,bedrock,CAO02,3,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,,"""Lepdisis""",,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:18:10 UTC,33.676212,-0.4,-52.993769,-0.6,-1,91.2,8.04893,3.20243,2551.0225,34.95818,bedrock,PH10,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:19:02 UTC,33.676045,-0.6,-52.993868,-0.6,-1,87.2,8.08321,3.20082,2549.5046,34.95806,bedrock,PH24,8,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,Farreidae,,Farrea,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:20:27 UTC,33.676237,-0.6,-52.993774,-0.4,-1,105.4,8.07609,3.20177,2548.8423,34.95849,bedrock,PH39,3,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,Farreidae,,Farrea,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:20:27 UTC,33.676237,-0.6,-52.993774,-0.4,-1,105.4,8.07609,3.20177,2548.8423,34.95849,bedrock,PH10,2,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:20:39 UTC,33.676144,-0.6,-52.993798,-0.5,-1,116.9,8.05866,3.19781,2548.2297,34.95901,bedrock,PH10,8,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:21:28 UTC,33.676,-0.5,-52.993963,-0.4,-1,112,8.07292,3.19843,2547.9644,34.95884,bedrock,CAO02,10,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,,"""Lepdisis""",,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:21:28 UTC,33.676,-0.5,-52.993963,-0.4,-1,112,8.07292,3.19843,2547.9644,34.95884,bedrock,PH07,3,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:23:11 UTC,33.67597,-0.5,-52.993861,-0.4,-1,116,8.12467,3.20127,2547.8781,34.95912,bedrock,PH27,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,Euretidae,Chonelasmatinae,Chonelasma,,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:23:17 UTC,33.67597,-0.5,-52.993861,-0.4,-1,127.1,8.0645,3.20015,2547.8835,34.95881,bedrock,PD08,1,Animalia,Porifera,Demospongiae,,,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:23:23 UTC,33.676028,-0.7,-52.993955,-0.4,-1,134.4,8.06817,3.19882,2547.8869,34.96092,bedrock,PH24,5,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,Farreidae,,Farrea,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:24:01 UTC,33.676095,-0.4,-52.993951,-0.5,-1,143.7,8.10978,3.20049,2546.2408,34.95817,bedrock,PH10,2,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:24:01 UTC,33.676095,-0.4,-52.993951,-0.5,-1,143.7,8.10978,3.20049,2546.2408,34.95817,bedrock,PH07,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:24:12 UTC,33.675921,-0.5,-52.993941,-0.4,-1,146.5,8.08215,3.20811,2545.7304,34.95501,bedrock,PD08,4,Animalia,Porifera,Demospongiae,,,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:24:34 UTC,33.676192,-0.6,-52.993753,-0.5,-1,133.7,8.08539,3.19637,2545.0259,34.95816,bedrock,PH24,15,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,Farreidae,,Farrea,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:24:42 UTC,33.676192,-0.6,-52.993753,-0.5,-1,137.8,8.08986,3.19715,2544.8337,34.95883,bedrock,PH10,5,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:24:57 UTC,33.6761,-0.6,-52.993854,-0.5,-1,131.8,8.09607,3.19592,2544.4968,34.95993,bedrock,PD03,1,Animalia,Porifera,,,,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:25:00 UTC,33.6761,-0.5,-52.993854,-0.5,-1,131,8.08609,3.19893,2544.4305,34.9589,bedrock,CAH30,1,Animalia,Cnidaria,Anthozoa,Hexacorallia,Anthiparia,,Schizopathidae,,Bathypathes,,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:25:35 UTC,33.676132,-0.5,-52.99389,-0.5,-1,130.4,8.0804,3.1962,2543.9416,34.95884,bedrock,CAO07,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Coralliidae,,Hemicorallium,,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:25:38 UTC,33.676132,-0.5,-52.99389,-0.5,-1,129.6,8.04687,3.19748,2543.8974,34.95786,bedrock,PH24,9,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,Farreidae,,Farrea,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:26:49 UTC,33.676114,-0.6,-52.993869,-0.5,-1,102.6,8.08379,3.20511,2542.1395,34.95844,bedrock,CAH04,1,Animalia,Cnidaria,Anthozoa,Hexacorallia,Anthiparia,,Schizopathidae,,Bathypathes,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:27:00 UTC,33.676217,-0.5,-52.993789,-0.5,-1,102.4,8.11105,3.19987,2541.7158,34.95951,bedrock,PH27,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,Euretidae,Chonelasmatinae,Chonelasma,,,,sp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:27:00 UTC,33.676217,-0.5,-52.993789,-0.5,-1,102.4,8.11105,3.19987,2541.7158,34.95951,bedrock,PH10,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:27:16 UTC,33.676217,-0.5,-52.993789,-0.5,-1,106.8,8.0822,3.19787,2541.2757,34.95867,bedrock,PH10,2,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:27:51 UTC,33.676048,-0.6,-52.993966,-0.4,-1,120.1,8.08462,3.19987,2540.7783,34.95854,bedrock,PH13,1,Animalia,Porifera,,,,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:29:02 UTC,33.676179,-0.5,-52.993859,-0.4,-1,108,8.12145,3.19715,2540.4678,34.95903,bedrock,PH10,2,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:33:24 UTC,33.67619,-0.5,-52.993784,-0.5,-1,103.7,8.09438,3.19909,2537.475,34.95802,bedrock,PH24,5,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,Farreidae,,Farrea,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:33:24 UTC,33.67619,-0.5,-52.993784,-0.5,-1,103.7,8.09438,3.19909,2537.475,34.95802,bedrock,PH10,5,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:33:26 UTC,33.67619,-0.6,-52.993784,-0.5,-1,104.1,8.0994,3.19832,2537.4618,34.95892,bedrock,PH24,5,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,Farreidae,,Farrea,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:33:41 UTC,33.676121,-0.6,-52.993875,-0.5,-1,99.3,8.07217,3.19637,2537.2705,34.96028,bedrock,PD08,1,Animalia,Porifera,Demospongiae,,,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:34:29 UTC,33.676166,-0.6,-52.993761,-0.5,-1,79.7,8.06726,3.19898,2535.3946,34.95875,bedrock,PH10,3,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:34:35 UTC,33.676166,-0.6,-52.993761,-0.5,-1,80,8.09902,3.19926,2535.2453,34.9586,bedrock,PH10,5,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:35:17 UTC,33.676105,-0.9,-52.993728,-0.3,-1,108.1,8.11504,3.20433,2533.2092,34.96017,bedrock,PH10,3,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:36:03 UTC,33.676161,-0.7,-52.993764,-0.5,-1,104.8,8.09378,3.20667,2531.3843,34.95961,bedrock,PD08,2,Animalia,Porifera,Demospongiae,,,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:36:16 UTC,33.67624,-0.4,-52.99371,-0.5,-1,102.2,8.05404,3.20811,2531.1297,34.95961,bedrock,PH24,10,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,Farreidae,,Farrea,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:36:16 UTC,33.67624,-0.4,-52.99371,-0.5,-1,102.2,8.05404,3.20811,2531.1297,34.95961,bedrock,PH10,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:37:14 UTC,33.676267,-0.7,-52.993698,-0.5,-1,116.2,8.08093,3.22793,2529.0044,34.96,bedrock,CAO21,1,Animalia,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Keratoisididae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:37:19 UTC,33.676267,-0.6,-52.993698,-0.5,-1,115.9,8.04835,3.22665,2528.8992,34.96056,bedrock,PH39,1,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,Farreidae,,Farrea,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:37:38 UTC,33.67623,-0.5,-52.993729,-0.6,-1,107.7,8.10806,3.22681,2528.7532,34.96094,bedrock,PH24,15,Animalia,Porifera,Hexactinellida,Hexasterophora,Sceptrulophora,,Farreidae,,Farrea,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:38:10 UTC,33.676238,-0.5,-52.993778,-0.5,-1,100.6,8.08375,3.23049,2527.4393,34.95937,bedrock,PH10,2,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:38:11 UTC,33.676238,-0.6,-52.993778,-0.4,-1,100.2,8.10012,3.22999,2527.3867,34.95992,bedrock,PH10,3,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:38:16 UTC,33.676328,-0.6,-52.993713,-0.6,-1,96.3,8.05949,3.23032,2527.0305,34.96008,bedrock,PD08,2,Animalia,Porifera,Demospongiae,,,,,,,,,,spp.
2263,EX2104_Dive03 Hopscotch Seamount,NOAA OER EX2104,2021-07-06 16:38:18 UTC,33.676328,-0.5,-52.993713,-0.5,-1,95.5,8.0642,3.2306,2526.931,34.95984,bedrock,PH10,3,Animalia,Porifera,Hexactinellida,Hexasterophora,Lyssacinosida,,Euplectellidae,,,,,,spp.
